statefip,p50wage_colgrad_hisp,p50earn_colgrad_hisp,urate,urate_mf,p50wage_male_colgrad_hisp,p50earn_male_colgrad_hisp,hwsei_mf_colgrad_hisp,hwsei_colgrad_hisp,hwsei_male_colgrad_hisp,hwsei_mf_ftfy_colgrad_hisp,hwsei_ftfy_colgrad_hisp,hwsei_male_ftfy_colgrad_hisp,rat9050wage_colgrad_hisp,rat9010wage_colgrad_hisp,rat5010wage_colgrad_hisp,rat9050earn_colgrad_hisp,rat9010earn_colgrad_hisp,rat5010earn_colgrad_hisp,epop_colgrad_hisp,p50wage_somecoll_hisp,p50earn_somecoll_hisp,p50wage_male_somecoll_hisp,p50earn_male_somecoll_hisp,hwsei_mf_somecoll_hisp,hwsei_somecoll_hisp,hwsei_male_somecoll_hisp,hwsei_mf_ftfy_somecoll_hisp,hwsei_ftfy_somecoll_hisp,hwsei_male_ftfy_somecoll_hisp,rat9050wage_somecoll_hisp,rat9010wage_somecoll_hisp,rat5010wage_somecoll_hisp,rat9050earn_somecoll_hisp,rat9010earn_somecoll_hisp,rat5010earn_somecoll_hisp,epop_somecoll_hisp,p50wage_hsgrad_hisp,p50earn_hsgrad_hisp,p50wage_male_hsgrad_hisp,p50earn_male_hsgrad_hisp,hwsei_mf_hsgrad_hisp,hwsei_hsgrad_hisp,hwsei_male_hsgrad_hisp,hwsei_mf_ftfy_hsgrad_hisp,hwsei_ftfy_hsgrad_hisp,hwsei_male_ftfy_hsgrad_hisp,rat9050wage_hsgrad_hisp,rat9010wage_hsgrad_hisp,rat5010wage_hsgrad_hisp,rat9050earn_hsgrad_hisp,rat9010earn_hsgrad_hisp,rat5010earn_hsgrad_hisp,epop_hsgrad_hisp,p50wage_lesshs_hisp,p50earn_lesshs_hisp,p50wage_male_lesshs_hisp,p50earn_male_lesshs_hisp,hwsei_mf_lesshs_hisp,hwsei_lesshs_hisp,hwsei_male_lesshs_hisp,hwsei_mf_ftfy_lesshs_hisp,hwsei_ftfy_lesshs_hisp,hwsei_male_ftfy_lesshs_hisp,rat9050wage_lesshs_hisp,rat9010wage_lesshs_hisp,rat5010wage_lesshs_hisp,rat9050earn_lesshs_hisp,rat9010earn_lesshs_hisp,rat5010earn_lesshs_hisp,epop_lesshs_hisp,p50wage_colgrad,p50earn_colgrad,urate_colgrad,urate_mf_colgrad,p50wage_male_colgrad,p50earn_male_colgrad,hwsei_mf_colgrad,hwsei_colgrad,hwsei_male_colgrad,hwsei_mf_ftfy_colgrad,hwsei_ftfy_colgrad,hwsei_male_ftfy_colgrad,rat9050wage_colgrad,rat9010wage_colgrad,rat5010wage_colgrad,rat9050earn_colgrad,rat9010earn_colgrad,rat5010earn_colgrad,epop_colgrad,p50wage_somecoll,p50earn_somecoll,urate_somecoll,urate_mf_somecoll,p50wage_male_somecoll,p50earn_male_somecoll,hwsei_mf_somecoll,hwsei_somecoll,hwsei_male_somecoll,hwsei_mf_ftfy_somecoll,hwsei_ftfy_somecoll,hwsei_male_ftfy_somecoll,rat9050wage_somecoll,rat9010wage_somecoll,rat5010wage_somecoll,rat9050earn_somecoll,rat9010earn_somecoll,rat5010earn_somecoll,epop_somecoll,p50wage_hsgrad,p50earn_hsgrad,urate_hsgrad,urate_mf_hsgrad,p50wage_male_hsgrad,p50earn_male_hsgrad,hwsei_mf_hsgrad,hwsei_hsgrad,hwsei_male_hsgrad,hwsei_mf_ftfy_hsgrad,hwsei_ftfy_hsgrad,hwsei_male_ftfy_hsgrad,rat9050wage_hsgrad,rat9010wage_hsgrad,rat5010wage_hsgrad,rat9050earn_hsgrad,rat9010earn_hsgrad,rat5010earn_hsgrad,epop_hsgrad,p50wage_lesshs,p50earn_lesshs,urate_lesshs,urate_mf_lesshs,p50wage_male_lesshs,p50earn_male_lesshs,hwsei_mf_lesshs,hwsei_lesshs,hwsei_male_lesshs,hwsei_mf_ftfy_lesshs,hwsei_ftfy_lesshs,hwsei_male_ftfy_lesshs,rat9050wage_lesshs,rat9010wage_lesshs,rat5010wage_lesshs,rat9050earn_lesshs,rat9010earn_lesshs,rat5010earn_lesshs,epop_lesshs,p50wage_hisp,p50earn_hisp,urate_hisp,urate_mf_hisp,p50wage_male_hisp,p50earn_male_hisp,hwsei_mf_hisp,hwsei_hisp,hwsei_male_hisp,hwsei_mf_ftfy_hisp,hwsei_ftfy_hisp,hwsei_male_ftfy_hisp,rat9050wage_hisp,rat9010wage_hisp,rat5010wage_hisp,rat9050earn_hisp,rat9010earn_hisp,rat5010earn_hisp,epop_hisp,p50wage_blacknh,p50earn_blacknh,urate_blacknh,urate_mf_blacknh,p50wage_male_blacknh,p50earn_male_blacknh,hwsei_mf_blacknh,hwsei_blacknh,hwsei_male_blacknh,hwsei_mf_ftfy_blacknh,hwsei_ftfy_blacknh,hwsei_male_ftfy_blacknh,rat9050wage_blacknh,rat9010wage_blacknh,rat5010wage_blacknh,rat9050earn_blacknh,rat9010earn_blacknh,rat5010earn_blacknh,epop_blacknh,p50wage_whitenh,p50earn_whitenh,urate_whitenh,urate_mf_whitenh,p50wage_male_whitenh,p50earn_male_whitenh,hwsei_mf_whitenh,hwsei_whitenh,hwsei_male_whitenh,hwsei_mf_ftfy_whitenh,hwsei_ftfy_whitenh,hwsei_male_ftfy_whitenh,rat9050wage_whitenh,rat9010wage_whitenh,rat5010wage_whitenh,rat9050earn_whitenh,rat9010earn_whitenh,rat5010earn_whitenh,epop_whitenh,p50wage_all,p75wage_all,p50earn_all,p75earn_all,urate_all,p50wage_male_all,p50earn_male_all,p75wage_male,p75earn_male_all,hwsei_mf,hwsei_all,hwsei_male,hwsei_mf_ftfy,hwsei_ftfy,hwsei_male_ftfy,rat9050wage_all,rat9010wage_all,rat5010wage_all,rat9050earn_all,rat9010earn_all,rat5010earn_all,epop_all,year
1,51600,55297,0,0,46440,47970,43.05635079539221,40.41845703125,46.14842987060547,47.4289665222168,49.75801086425781,45.92482376098633,1.7686046361923218,NA,NA,5.673906326293945,21.60812759399414,3.808333396911621,0.6790640950202942,33250,33250,41280,46800,29.65515355716908,28.843265533447266,30.5745792388916,32.182395935058594,33.25476837158203,31.469865798950195,2.1112782955169678,6.239999771118164,2.9555554389953613,2.25563907623291,6,2.6600000858306885,0.8107457756996155,18000,18000,25000,25270,21.597268112327225,16.657249450683594,24.89218521118164,25.6490421295166,25.460073471069336,25.715171813964844,2.0166666507720947,2.872744560241699,1.4245014190673828,2.0166666507720947,2.872744560241699,1.4245014190673828,0.7548686861991882,17500,17556,22230,23220,20.17325446898003,14.90445327758789,23.003787994384766,23.23309326171875,20.976585388183594,23.859373092651367,1.7285714149475098,2.47221302986145,1.4302059412002563,1.7230576276779175,2.393953800201416,1.3893637657165527,0.7768322229385376,55860,56250,0.013891773298382759,0.012760896235704422,83790,87750,53.95505197872475,52.53253936767578,55.66937255859375,56.50407028198242,56.4852409362793,56.521080017089844,1.9860365390777588,3.440000057220459,1.7320929765701294,2.0181334018707275,3.2341880798339844,1.6025640964508057,0.8988587260246277,37500,38610,0.045585885643959045,0.037721071392297745,52650,54450,35.90535822645732,35.36135482788086,36.573638916015625,39.4503173828125,40.458091735839844,38.56509780883789,1.9359999895095825,4.548871994018555,2.3496241569519043,1.9090908765792847,4.199999809265137,2.200000047683716,0.8189347982406616,25800,26600,0.07178015261888504,0.06310054659843445,38570,39990,25.395647605890005,23.809749603271484,26.886850357055664,29.82801055908203,29.986677169799805,29.727174758911133,1.9864341020584106,4.055871963500977,2.041785478591919,1.939849615097046,3.6857142448425293,1.899999976158142,0.7371247410774231,20748,21500,0.17073234915733337,0.12617303431034088,29040,30960,18.753398019038286,15.929813385009766,21.000890731811523,26.3260440826416,25.230693817138672,26.792814254760742,2.0411605834960938,4.705555438995361,2.305333375930786,2.034883737564087,3.73931622505188,1.8376067876815796,0.5300321578979492,20640,21060,0.06383088231086731,0.040351592004299164,24768,25740,23.73976989875374,20.985353469848633,25.70864486694336,27.04878807067871,27.983121871948242,26.681255340576172,2.5,4.44444465637207,1.7777777910232544,2.6256885528564453,4.376147747039795,1.6666666269302368,0.7744309902191162,29260,29670,0.09213317185640335,0.09241834282875061,36300,37410,26.657441456374617,27.487173080444336,25.652908325195313,32.6582145690918,34.203426361083984,30.996192932128906,2.067669153213501,4.332259178161621,2.095238208770752,2.0390968322753906,4.263566017150879,2.090909004211426,0.7061426043510437,37240,37500,0.047970011830329895,0.040408991277217865,49020,51600,33.45393638122541,32.57384490966797,34.3477897644043,38.333683013916016,40.010658264160156,37.20649337768555,2.013963460922241,5,2.4826667308807373,2.0327999591827393,4.531673431396484,2.229276657104492,0.7663154602050781,34580,50820,35090,51600,0.060794129967689514,45150,47385,68750,71820,31.423676700122574,30.833091735839844,32.04741668701172,36.73110580444336,38.08830642700195,35.72071075439453,2.0300750732421875,4.979429721832275,2.4528300762176514,2.034482717514038,4.611757278442383,2.2667958736419678,0.7465113997459412,2004
2,49140,49140,0.09363570064306259,0.0755162239074707,70000,70000,41.5120858662614,41.57375717163086,41.35017776489258,47.130191802978516,49.77334213256836,41.84916305541992,1.9047619104385376,4.297520637512207,2.2561984062194824,1.9047619104385376,4.297520637512207,2.2561984062194824,0.5582246780395508,39900,39900,46440,46440,32.70784183703017,34.56437301635742,30.285865783691406,34.245731353759766,37.098602294921875,31.267093658447266,2.0999999046325684,3.847107410430908,1.831955909729004,2.0999999046325684,3.847107410430908,1.831955909729004,0.8399425148963928,31992,31992,40000,43560,25.675464863797863,24.34112548828125,26.677112579345703,27.790571212768555,26.659687042236328,28.251123428344727,1.8285821676254272,3.119999885559082,1.7062400579452515,1.8285821676254272,2.932330846786499,1.6036089658737183,0.7003331780433655,22990,22990,36000,36000,21.49422492881999,19.45328712463379,22.871702194213867,23.230998992919922,22.165660858154297,23.938861846923828,1.8321008682250977,4.664451599121094,2.5459578037261963,1.8321008682250977,4.664451599121094,2.5459578037261963,0.7278315424919128,63726,67080,0.021723179146647453,0.019385436549782753,90750,92880,52.782386936485615,52.84349822998047,52.71565628051758,54.011837005615234,54.238590240478516,53.817138671875,1.803816318511963,6.7617645263671875,3.7485883235931396,1.865384578704834,4.27794885635376,2.2933332920074463,0.9209264516830444,45000,46250,0.04269349202513695,0.04868507385253906,59340,62500,35.856220106686244,36.04768371582031,35.64097595214844,38.17608642578125,40.113792419433594,36.54531478881836,1.8055555820465088,4.166666507720947,2.307692289352417,1.782918930053711,3.5239317417144775,1.9764957427978516,0.8283030986785889,36000,36300,0.1007765606045723,0.11022914201021194,45666,50310,27.754646969149036,26.756818771362305,28.513681411743164,30.997901916503906,32.19655227661133,30.373132705688477,1.736388921737671,6.2855706214904785,3.6199095249176025,1.7768595218658447,3.846153736114502,2.1645796298980713,0.7033282518386841,27104,27709,0.10794900357723236,0.1489291787147522,37440,40248,22.799984923416744,20.98335838317871,24.331459045410156,27.883991241455078,26.405000686645508,28.77342414855957,1.6403483152389526,6.15448522567749,3.7519378662109375,1.624021053314209,4,2.463022232055664,0.592050313949585,35910,35910,0.09644065797328949,0.06650818884372711,42120,42592,28.981548363158968,30.237890243530273,27.710636138916016,31.112268447875977,33.6338005065918,29.156593322753906,2.1581733226776123,4.41595458984375,2.0461537837982178,2.1581733226776123,4.133333206176758,1.9151999950408936,0.772190511226654,37500,39900,0.06345754861831665,0.10733043402433395,49725,51250,29.429080022514196,29.538612365722656,29.326494216918945,32.38711929321289,34.809749603271484,30.466800689697266,1.6333333253860474,NA,NA,1.7593984603881836,4.285714149475098,2.4358973503112793,0.7720988988876343,46440,47880,0.03965756669640541,0.04956432431936264,61446,65170,35.887806040654965,36.215389251708984,35.57981491088867,38.94265365600586,41.52414321899414,37.196449279785156,1.884151577949524,5.833333492279053,3.0959999561309814,1.8859648704528809,4.117647171020508,2.1833105087280273,0.8014030456542969,43473,60840,44460,62500,0.057774946093559265,56760,60000,83850,87120,33.95034060143954,34.14295196533203,33.76194381713867,37.40115737915039,39.40777587890625,35.93105697631836,1.896809458732605,5.326873302459717,2.808333396911621,1.905083179473877,4.022988319396973,2.111712694168091,0.7806447148323059,2004
4,59850,59850,0.025816382840275764,0.018300991505384445,68750,70200,50.01207208883317,50.52886199951172,49.39278030395508,52.560516357421875,54.74394989013672,50.642356872558594,1.9548872709274292,4.02892541885376,2.060950517654419,1.9548872709274292,4.02892541885376,2.060950517654419,0.8467240929603577,36300,37240,46550,47500,33.39236509520201,32.32688522338867,34.510406494140625,36.79523468017578,37.60232925415039,36.1651725769043,1.9052342176437378,4.172045707702637,2.1897809505462646,1.8928571939468384,3.88374662399292,2.051790714263916,0.8069941997528076,27830,28728,34580,35100,24.276083969167757,21.687374114990234,26.528663635253906,28.562137603759766,29.243200302124023,28.192176818847656,1.7657204866409302,4.0611572265625,2.299999952316284,1.7512531280517578,3.6725308895111084,2.0970873832702637,0.7693859338760376,20475,21060,27930,29250,19.141829201244164,13.457406997680664,23.438405990600586,24.705215454101563,22.82682228088379,25.281204223632813,1.890109896659851,4.240631103515625,2.2435896396636963,1.8888888359069824,3.424586772918701,1.8130165338516235,0.6835521459579468,61710,62510,0.022453341633081436,0.0203735139220953,90300,93600,53.10421329864966,51.327945709228516,54.93949890136719,55.92909240722656,55.628543853759766,56.16688537597656,2.047642230987549,4.043519973754883,1.9747200012207031,2.0636699199676514,3.5923140048980713,1.7407407760620117,0.8428789973258972,42560,43750,0.04196047782897949,0.038613565266132355,55660,58050,36.92653935707946,35.61943817138672,38.3297233581543,40.55874252319336,40.85771179199219,40.32866668701172,1.997180461883545,4.540598392486572,2.2735042572021484,2,4.1547956466674805,2.0773978233337402,0.810092568397522,31250,32250,0.06569936126470566,0.05926499888300896,39900,41280,26.54994792193391,24.832622528076172,28.076732635498047,31.06629753112793,31.702774047851563,30.678543090820313,1.871999979019165,4.488261699676514,2.397575616836548,1.8759689331054688,3.9776463508605957,2.1203155517578125,0.7505197525024414,21930,23142,0.12882426381111145,0.08945705741643906,29260,30888,19.770856607473533,15.153159141540527,23.392183303833008,26.00127601623535,25.069570541381836,26.32841682434082,2.0273597240448,4.775510311126709,2.355531692504883,1.971739649772644,3.9000000953674316,1.9779486656188965,0.6327057480812073,30250,30960,0.07173031568527222,0.055473193526268005,35090,36000,25.824212135138776,23.299884796142578,28.05009651184082,30.860811233520508,32.51947021484375,29.982797622680664,2.066115617752075,5.0395097732543945,2.4391226768493652,2.0406975746154785,4.395130634307861,2.1537392139434814,0.7460355758666992,38750,39930,0.0919928103685379,0.08177080005407333,42560,43750,32.01158724980021,32.62541198730469,31.486251831054688,37.74650573730469,39.46394729614258,36.49948501586914,1.917032241821289,4.378720760345459,2.284114360809326,1.8782869577407837,4,2.1296000480651855,0.7197337746620178,44460,45250,0.042303092777729034,0.03999980911612511,56373,59340,36.707147869027985,35.510406494140625,37.90725326538086,41.042545318603516,41.612098693847656,40.63621520996094,2.0411605834960938,5.170940399169922,2.5333333015441895,2.0685083866119385,4.534883499145508,2.192344903945923,0.7926955223083496,39780,58050,40000,58500,0.05440487712621689,46800,49140,73710,76050,32.85562267828032,31.387834548950195,34.27913284301758,37.81049728393555,38.949703216552734,37.05338668823242,2.088235378265381,5.461538314819336,2.615384578704834,2.128000020980835,4.850142478942871,2.2792022228240967,0.7606372237205505,2004
5,45000,45000,0.0923299565911293,0.03203454613685608,54530,55195,43.491673448186305,42.739105224609375,44.01447296142578,45.89717102050781,53.87845993041992,42.165199279785156,3.25,9.163534164428711,2.8195488452911377,3.25,9.163534164428711,2.8195488452911377,0.9138727188110352,29250,29250,35574,36250,33.16977179059231,31.90117073059082,34.284080505371094,35.826438903808594,35.82926940917969,35.824989318847656,1.7374359369277954,3.388000011444092,1.9500000476837158,1.7374359369277954,3.1842105388641357,1.8327068090438843,0.7756332159042358,22575,22575,26620,27930,21.6540776103714,18.26551055908203,24.517377853393555,25.309940338134766,25.04921531677246,25.440458297729492,1.5007752180099487,2.1886305809020996,1.4583333730697632,1.5007752180099487,2.1886305809020996,1.4583333730697632,0.6065348982810974,22990,23125,23940,24570,19.09894969381708,14.026962280273438,22.69194984436035,23.30738067626953,21.9892635345459,23.734628677368164,1.3157894611358643,2.136752128601074,1.623931646347046,1.3081080913543701,2.0833332538604736,1.5926308631896973,0.6770317554473877,54180,55000,0.027131758630275726,0.021644389256834984,76050,78690,55.05267320449618,54.88831329345703,55.234222412109375,57.16157913208008,57.42192077636719,56.926536560058594,1.9206348657608032,3.725742816925049,1.939849615097046,1.9145454168319702,3.3696000576019287,1.7599999904632568,0.8707899451255798,35910,36300,0.041619446128606796,0.04051247611641884,49140,51250,36.02216353020207,35.8468132019043,36.23322677612305,39.34897232055664,40.374759674072266,38.42806625366211,1.9039264917373657,4.283834457397461,2.25,1.9052342176437378,4,2.0994794368743896,0.8027852177619934,25929,26600,0.07234998047351837,0.06771185994148254,35910,37440,25.680909970175673,24.767343521118164,26.528417587280273,29.72087860107422,30.100553512573242,29.469709396362305,1.8049288988113403,3.779069662094116,2.09375,1.7999999523162842,3.4821817874908447,1.9345453977584839,0.7162034511566162,21280,21417,0.125565305352211,0.11051326990127563,26620,29016,19.26758542431379,16.181882858276367,21.694965362548828,25.86133575439453,24.80964469909668,26.341611862182617,1.649436116218567,3.125,1.8945869207382202,1.6394453048706055,2.933333396911621,1.789223074913025,0.5907434821128845,23595,23940,0.07685829699039459,0.0540490485727787,25750,27090,23.443104376413242,19.96072769165039,26.13775634765625,27.488758087158203,27.848957061767578,27.340375900268555,1.8542064428329468,2.9677112102508545,1.6005290746688843,1.8274853229522705,2.8262274265289307,1.5465116500854492,0.6864137649536133,28750,29040,0.10185227543115616,0.11673757433891296,33880,35000,26.60711307555174,27.625282287597656,25.367904663085938,32.409942626953125,33.65934753417969,30.95087242126465,1.8939130306243896,4.220602989196777,2.2285094261169434,1.923553705215454,4.196844577789307,2.1818182468414307,0.6469727754592896,33250,33880,0.04821312800049782,0.04571465402841568,43750,46550,32.53770979314238,32.26624298095703,32.81126022338867,37.07809066772461,38.52758026123047,36.02218246459961,2.0015037059783936,4.583333492279053,2.289944887161255,2.002066135406494,4.25,2.122807025909424,0.7684685587882996,31707,46250,32250,46800,0.058060333132743835,40950,42592,62500,64500,31.048228140263873,30.798179626464844,31.304723739624023,35.88473129272461,37.25191879272461,34.85232162475586,2.0342512130737305,4.594017028808594,2.258333444595337,2.020775079727173,4.238698959350586,2.0975608825683594,0.738491952419281,2004
6,68560,70180,0.03021041676402092,0.025543592870235443,77400,81900,49.991449597371165,48.81626510620117,51.28173065185547,52.76728439331055,53.41157531738281,52.20499801635742,1.8232204914093018,5,2.7423999309539795,1.8103448152542114,4.199999809265137,2.319999933242798,0.8728005290031433,42500,43560,50820,53200,33.809900324624024,32.9063720703125,34.77320861816406,36.961578369140625,37.855648040771484,36.27033996582031,1.9270588159561157,4.8275861740112305,2.505157709121704,1.9249311685562134,4.391891956329346,2.2815840244293213,0.8123023509979248,30000,30420,36120,37500,24.585067463515262,22.087182998657227,26.683406829833984,28.609033584594727,29.440593719482422,28.179040908813477,1.9950000047683716,4.6875,2.3496241569519043,1.9888231754302979,4.0333333015441895,2.0280001163482666,0.7653481364250183,19890,20570,27000,29040,19.035557499027195,14.261024475097656,23.018356323242188,23.909069061279297,22.146869659423828,24.567731857299805,1.9457013607025146,6.891025543212891,3.5416667461395264,1.9445794820785522,3.4188034534454346,1.7581197023391724,0.6810944676399231,79800,82280,0.030903464183211327,0.02742968313395977,106250,113050,53.241907074381146,51.296417236328125,55.06741714477539,56.293663024902344,56.17146301269531,56.378089904785156,1.9793232679367065,5.400000095367432,2.7282052040100098,2.0334224700927734,4.366925239562988,2.147573947906494,0.8612973093986511,50540,51714,0.050900429487228394,0.047957129776477814,62500,66500,36.8975539325771,35.37525939941406,38.55124282836914,40.81355285644531,41.104801177978516,40.590885162353516,2.0603482723236084,5.592373847961426,2.7142856121063232,2.0574698448181152,4.547008514404297,2.2100000381469727,0.7945691347122192,33930,35100,0.07534422725439072,0.07188551872968674,41250,45000,26.0257678754773,24.02436637878418,27.766090393066406,30.779767990112305,31.539539337158203,30.351722717285156,2.026230573654175,5.5,2.714400053024292,2.0213675498962402,4.445488929748535,2.1992480754852295,0.737974226474762,20640,21780,0.12690581381320953,0.0944688618183136,28080,30250,19.291129617821596,15.048284530639648,22.8950252532959,24.81989288330078,23.499011993408203,25.34883689880371,2.154069662094116,7.599999904632568,3.528205156326294,2.133333444595337,3.871999979019165,1.815000057220459,0.6467487215995789,31250,32250,0.08349233865737915,0.06664611399173737,35100,37240,25.67972076591687,23.22692108154297,27.899328231811523,30.359546661376953,31.77134895324707,29.598194122314453,2.319999933242798,6.075079441070557,2.6185688972473145,2.268217086791992,5.03787899017334,2.221074342727661,0.7439642548561096,46800,47385,0.0913407951593399,0.09519853442907333,50540,52500,31.125113560552915,31.851581573486328,30.353248596191406,37.742515563964844,38.77056884765625,36.74691390991211,2,5.371901035308838,2.685950517654419,2.0048539638519287,4.748338222503662,2.3684210777282715,0.7044363021850586,54180,56265,0.04854196310043335,0.04918863624334335,69660,75000,37.60776155046509,36.035953521728516,39.14266586303711,42.480770111083984,43.14149856567383,42.04927062988281,2.190476179122925,6.78171443939209,3.0959999561309814,2.1747090816497803,5.0561981201171875,2.325000047683716,0.7753053307533264,45220,70200,46800,72600,0.06345640867948532,51600,55860,86450,90750,32.79708691401282,30.989482879638672,34.556297302246094,38.0063362121582,39.07587814331055,37.31639099121094,2.2941176891326904,7.310782432556152,3.186751127243042,2.2735042572021484,5.891472816467285,2.591362237930298,0.753826379776001,2004
8,55000,56160,0.0306857842952013,0.02661413885653019,72600,75000,50.83381057371319,49.877105712890625,51.746822357177734,52.00660705566406,53.242496490478516,51.10693359375,1.8259999752044678,3.9742777347564697,2.1764938831329346,1.8376067876815796,4.083893775939941,2.222398042678833,0.8986556529998779,40000,41067,48400,50000,34.884506861262615,34.357566833496094,35.460750579833984,38.084571838378906,39.36818313598633,37.031917572021484,1.815000057220459,4.195804119110107,2.3117377758026123,1.7904887199401855,3.927884578704834,2.1937499046325684,0.8154075741767883,29670,30420,35000,36270,25.0169665019184,23.081554412841797,26.550710678100586,28.656335830688477,29.55133628845215,28.21373748779297,1.7944051027297974,4.550427436828613,2.5358974933624268,1.7899408340454102,4.220930099487305,2.3581395149230957,0.77840656042099,23595,24510,27500,28750,19.88172554490458,14.78171157836914,23.534347534179688,24.402870178222656,22.62409019470215,24.993324279785156,1.6910362243652344,4.262820720672607,2.5208332538604736,1.638759732246399,3.4329915046691895,2.094871759414673,0.734107255935669,64350,65520,0.029628995805978775,0.027126742526888847,93600,96800,53.35535690416883,52.2501220703125,54.50565719604492,55.38935089111328,55.598148345947266,55.22734832763672,2.004662036895752,4.61868953704834,2.303974151611328,2.029914617538452,3.7891738414764404,1.8666666746139526,0.8752603530883789,44770,45980,0.04492354765534401,0.040131911635398865,58500,60500,38.1353328311629,36.75728225708008,39.59291458129883,41.09959411621094,41.21843719482422,41.01292037963867,2.0169756412506104,5.145298957824707,2.550997257232666,2.0200088024139404,4.410256385803223,2.18328595161438,0.8249708414077759,33880,35090,0.06198115274310112,0.05948996543884277,42350,44821,27.838719866235902,26.54485321044922,28.929122924804688,31.351335525512695,32.267547607421875,30.826904296875,1.8571428060531616,4.877519607543945,2.626356601715088,1.8338557481765747,4.031954765319824,2.1986215114593506,0.7853511571884155,24768,25740,0.10524363815784454,0.07827326655387878,29250,31218,21.300032338204677,17.36141586303711,24.149080276489258,26.18224334716797,25.523313522338867,26.423431396484375,1.8564276695251465,4.974575519561768,2.6796493530273438,1.8601398468017578,4,2.1503758430480957,0.6998473405838013,32508,33250,0.0709550753235817,0.060070447623729706,35100,37240,26.96035876971566,25.133590698242188,28.50885772705078,31.28390121459961,33.24805450439453,30.240039825439453,1.9795126914978027,5.1479997634887695,2.600640058517456,1.939849615097046,4.442148685455322,2.289944887161255,0.7712719440460205,37440,37500,0.0950733944773674,0.09206082671880722,42955,44247,31.133969182147606,30.415637969970703,31.779573440551758,35.52595901489258,35.99870681762695,35.18224334716797,1.969818353652954,4.538461685180664,2.303999900817871,1.9666666984558105,4.202279090881348,2.136752128601074,0.7396374940872192,45980,46800,0.04342455789446831,0.0403912179172039,58500,61710,38.163498490277995,37.20721435546875,39.10660934448242,41.44804000854492,42.171295166015625,40.954437255859375,2.1041758060455322,5.711334228515625,2.7142856121063232,2.1169230937957764,4.704273700714111,2.222222328186035,0.8181042671203613,42560,62510,43750,64350,0.05058687552809715,52632,54567,81900,85000,35.64974099896898,34.57526779174805,36.682804107666016,39.4054069519043,40.44266891479492,38.72193908691406,2.125,5.842377185821533,2.749354124069214,2.128000020980835,4.965333461761475,2.3333332538604736,0.800204336643219,2004
